2,2000,4365,253679,True
6,2000,3181,726477,True
2,2000,4117,695466,True
6,2000,5055,163008,True
3,2000,2094,70513,True
3,2000,5933,690942,True
3,2000,5653,130037,True
5,2000,5878,165014,True
3,2000,4529,458400,True
6,2000,2686,896586,True
3,2000,5920,180653,True
5,2000,3673,327741,True
2,2000,4361,214408,True
3,2000,4161,194495,True
3,2000,6259,719294,True
2,2000,6107,312290,True
3,2000,2873,704206,True
3,2000,5668,107234,True
6,2000,2037,79350,True
2,2000,3451,34154,True
6,2000,5793,706001,True
1,2000,6891,557157,True
5,2000,6946,544985,True
3,2000,3718,51385,True
1,2000,5123,484420,True
4,2000,6148,796912,True
3,2000,6015,606876,True
5,2000,5821,290237,True
2,2000,5401,834387,True
6,2000,5157,919733,True
6,2000,3187,59654,True
1,2000,5790,290676,True
2,2000,3318,780243,True
5,2000,4228,766798,True
5,2000,4301,509181,True
2,2000,2830,268757,True
1,2000,5573,616617,True
4,2000,6593,459794,True
4,2000,4113,402491,True
5,2000,5498,318527,True
5,2000,3044,786190,True
5,2000,5446,719514,True
1,2000,2474,535386,True
3,2000,5421,287080,True
6,2000,3810,679656,True
4,2000,5666,464417,True
5,2000,3592,232437,True
3,2000,3346,11428,True
2,2000,4211,27743,True
4,2000,3536,705356,True
2,2000,4378,888277,True
4,2000,4767,245227,True
4,2000,6589,1914,True
4,2000,6230,82913,True
4,2000,3547,509516,True
3,2000,4799,274874,True
1,2000,6350,435165,True
4,2000,2084,631655,True
4,2000,6922,65980,True
2,2000,5986,706428,True
5,2000,3595,875421,True
3,2000,5662,469399,True
3,2000,2335,932777,True
6,2000,6331,165920,True
4,2000,3755,966327,True
2,2000,3913,952140,True
4,2000,2713,935782,True
6,2000,3063,58474,True
3,2000,3922,711813,True
3,2000,6897,543114,True
4,2000,5778,5090,True
2,2000,2809,199355,True
6,2000,4542,873390,True
6,2000,4103,350810,True
4,2000,5943,885455,True
1,2000,2187,118713,True
5,2000,2736,312141,True
3,2000,5349,940668,True
3,2000,6434,804401,True
2,2000,3097,589933,True
5,2000,2333,985796,True
6,2000,5917,209303,True
4,2000,3910,852865,True
3,2000,3107,914589,True
2,2000,5339,188359,True
2,2000,6808,841312,True
3,2000,6911,187500,True
1,2000,5163,740730,True
6,2000,4111,493884,True
1,2000,3301,985141,True
3,2000,2975,768825,True
3,2000,3579,885787,True
2,2000,6999,629016,True
2,2000,4148,424488,True
4,2000,6321,314083,True
4,2000,6993,395812,True
1,2000,3160,330580,True
1,2000,2633,429777,True
6,2000,6757,288267,True
3,2000,5744,64200,True
1,2000,2088,870998,True
5,2000,6361,399519,True
6,2000,4190,363838,True
4,2000,5673,997751,True
3,2000,2132,486671,True
4,2000,2613,719114,True
1,2000,5351,374193,True
1,2000,4478,817896,True
3,2000,6698,365559,True
4,2000,6505,507791,True
1,2000,3013,365555,True
1,2000,6359,150474,True
1,2000,6778,970751,True
6,2000,2455,308314,True
3,2000,5389,773869,True
6,2000,3776,245689,True
6,2000,3674,189799,True
4,2000,6116,306505,True
1,2000,5307,993915,True
3,2000,6531,476643,True
3,2000,5747,706060,True
1,2000,2363,529066,True
4,2000,2977,490699,True
5,2000,4225,636360,True
6,2000,6813,226618,True
5,2000,2938,507051,True
1,2000,6792,947127,True
4,2000,6054,728933,True
5,2000,4499,96700,True
1,2000,2199,363334,True
2,2000,4269,744052,True
1,2000,2033,868175,True
2,2000,2905,291824,True
6,2000,5892,281819,True
2,2000,2902,688072,True
6,2000,5496,355973,True
3,2000,4080,282394,True
2,2000,4562,319186,True
6,2000,6320,72761,True
3,2000,3077,590247,True
1,2000,2712,677350,True
6,2000,2342,975283,True
3,2000,3597,565625,True
6,2000,2227,41634,True
3,2000,2141,305897,True
4,2000,6335,404112,True
1,2000,3709,468579,True
5,2000,6512,839399,True
2,2000,6076,656204,True
3,2000,6277,693367,True
6,2000,3534,385375,True
1,2000,2214,487314,True
2,2000,6945,947470,True
4,2000,6551,222084,True
3,2000,4221,824384,True
2,2000,6249,180434,True
1,2000,2884,878263,True
5,2000,4483,69520,True
2,2000,4306,941054,True
4,2000,5819,442337,True
6,2000,5839,422628,True
6,2000,3573,970405,True
1,2000,6541,84540,True
1,2000,5040,727464,True
6,2000,2849,166975,True
5,2000,6189,981001,True
2,2000,3352,2307,True
6,2000,2195,120870,True
5,2000,2678,734795,True
6,2000,5080,584746,True
6,2000,3269,525500,True
4,2000,3550,784915,True
6,2000,6378,909274,True
1,2000,6842,875902,True
6,2000,2912,139276,True
4,2000,3295,534760,True
1,2000,3881,547114,True
3,2000,3242,183376,True
5,2000,6675,207136,True
5,2000,6000,80484,True
1,2000,6478,626190,True
4,2000,4187,459966,True
4,2000,4235,344508,True
5,2000,6847,145312,True
3,2000,3890,441778,True
2,2000,2566,550790,True
2,2000,4819,271191,True
1,2000,2756,122607,True
4,2000,4276,685965,True
1,2000,6948,372848,True
6,2000,6967,688223,True
6,2000,2411,960499,True
3,2000,2812,763649,True
2,2000,5773,578700,True
4,2000,2587,941927,True
4,2000,2024,351717,True
1,2000,4065,843374,True
5,2000,6255,688987,True
4,2000,2748,517950,True
2,2000,5197,593397,True
2,2000,4911,63894,True
5,2000,2593,249435,True
1,2000,6721,543783,True
1,2000,6324,927083,True
6,2000,5142,957222,True
6,2000,5722,480505,True
3,2000,3320,44170,True
4,2000,6731,154649,True
6,2000,6387,14030,True
6,2000,3173,849909,True
5,2000,3127,978162,True
3,2000,5266,442282,True
2,2000,4089,266219,True
3,2000,3382,452572,True
2,2000,3707,747777,True
4,2000,4215,703845,True
3,2000,5017,799407,True
1,2000,3577,459735,True
4,2000,4158,639652,True
2,2000,5325,184934,True
2,2000,6802,736055,True
4,2000,5270,810459,True
3,2000,6073,657856,True
2,2000,5884,250627,True
1,2000,6136,731850,True
4,2000,4639,794766,True
6,2000,3641,795236,True
6,2000,4314,895561,True
6,2000,2062,988287,True
6,2000,5531,459769,True
1,2000,6135,597513,True
6,2000,3605,752767,True
1,2000,3895,256935,True
1,2000,2930,901640,True
5,2000,6159,98441,True
3,2000,5663,100227,True
1,2000,3003,566105,True
5,2000,2122,941181,True
1,2000,6940,445899,True
3,2000,2875,537477,True
5,2000,6607,815405,True
2,2000,5107,158853,True
4,2000,3546,965117,True
6,2000,6725,660591,True
5,2000,2771,601195,True
3,2000,2152,614896,True
2,2000,3644,394109,True
3,2000,2380,412632,True
3,2000,6926,552612,True
5,2000,3929,861432,True
3,2000,6754,605962,True
3,2000,5521,89654,True
5,2000,5932,24884,True
2,2000,6155,376448,True
2,2000,5893,828913,True
3,2000,6627,207748,True
3,2000,3436,883476,True
6,2000,4155,579245,True
6,2000,2080,451112,True
1,2000,5299,873163,True
5,2000,2377,228711,True
4,2000,5471,273914,True
6,2000,6460,402620,True
2,2000,2494,463669,True
5,2000,2532,887017,True
1,2000,3539,253512,True
2,2000,3122,826375,True
6,2000,3446,227247,True
3,2000,5770,170982,True
4,2000,3670,918722,True
6,2000,5114,789149,True
6,2000,6947,873255,True
1,2000,6601,224101,True
2,2000,3204,356645,True
4,2000,3083,633311,True
3,2000,3247,647676,True
2,2000,5803,651300,True
5,2000,2053,340473,True
3,2000,6312,899207,True
2,2000,6979,282075,True
6,2000,6659,94224,True
2,2000,6548,704855,True
6,2000,6166,988644,True
5,2000,5976,85964,True
4,2000,2043,384097,True
1,2000,3703,423707,True
2,2000,4910,573489,True
6,2000,6953,262937,True
2,2000,2777,339886,True
3,2000,3203,439127,True
3,2000,5058,803615,True
6,2000,6602,856346,True
1,2000,3902,613336,True
2,2000,6692,859089,True
5,2000,6045,293107,True
4,2000,4608,461384,True
2,2000,3636,392112,True
2,2000,6567,897341,True
3,2000,6674,347911,True
2,2000,2449,216118,True
4,2000,4219,67971,True
5,2000,3371,274684,True
2,2000,3038,909908,True
5,2000,4776,556279,True
2,2000,3308,473233,True
6,2000,5955,156581,True
4,2000,5052,177337,True
4,2000,2886,27604,True
3,2000,3772,578091,True
6,2000,5418,15161,True
1,2000,6730,713972,True
5,2000,2522,468288,True
1,2000,4273,211393,True
2,2000,5231,992150,True
4,2000,5675,353734,True
4,2000,4233,542981,True
4,2000,6139,933653,True
4,2000,4778,781546,True
3,2000,2820,268405,True
2,2000,5427,113508,True
5,2000,4021,90020,True
4,2000,3996,188386,True
5,2000,3505,300205,True
1,2000,4517,143999,True
5,2000,2998,594027,True
6,2000,5580,391451,True
1,2000,5931,16957,True
3,2000,5002,592642,True
6,2000,2247,113886,True
3,2000,2571,304855,True
6,2000,4514,688422,True
5,2000,2971,579978,True
6,2000,6525,836035,True
5,2000,4714,874805,True
2,2000,4851,205547,True
2,2000,4894,171259,True
5,2000,5903,778983,True
2,2000,2325,882405,True
1,2000,3112,808424,True
1,2000,2577,334512,True
5,2000,5994,722352,True
5,2000,6799,951647,True
5,2000,5632,495958,True
3,2000,2121,309478,True
5,2000,3948,424102,True
5,2000,2249,257264,True
5,2000,3080,211632,True
5,2000,5029,490105,True
3,2000,5743,557058,True
4,2000,4963,584808,True
5,2000,5996,971059,True
1,2000,2983,691887,True
6,2000,2350,666431,True
6,2000,3521,920645,True
5,2000,4200,15790,True
5,2000,5368,249258,True
6,2000,4920,667924,True
2,2000,5998,504237,True
3,2000,5561,125062,True
5,2000,6365,650014,True
2,2000,4340,568554,True
3,2000,2498,372781,True
1,2000,2674,636716,True
1,2000,2528,597515,True
6,2000,2828,65543,True
5,2000,6645,308513,True
2,2000,3030,470704,True
3,2000,6741,689813,True
5,2000,5043,511500,True
6,2000,3458,162007,True
2,2000,5805,877735,True
4,2000,2951,805143,True
5,2000,2605,610760,True
3,2000,3386,225084,True
4,2000,4881,716830,True
3,2000,3651,30104,True
5,2000,4394,943553,True
4,2000,4952,265265,True
1,2000,6820,340519,True
6,2000,6160,300443,True
3,2000,3218,390183,True
2,2000,3721,796066,True
2,2000,4453,310814,True
1,2000,4184,696380,True
3,2000,3192,337741,True
5,2000,6382,913628,True
4,2000,6281,277885,True
3,2000,2086,918500,True
4,2000,3424,10012,True
4,2000,2461,548309,True
1,2000,4878,875600,True
4,2000,6156,550094,True
1,2000,6841,802662,True
2,2000,5712,572387,True
3,2000,3500,782493,True
4,2000,4735,257809,True
4,2000,5625,168770,True
3,2000,2597,112468,True
2,2000,4842,62267,True
4,2000,6935,706369,True
2,2000,4488,204500,True
3,2000,5466,861658,True
1,2000,2679,141646,True
2,2000,6609,251601,True
3,2000,6632,650813,True
3,2000,3696,885463,True
1,2000,4931,407035,True
5,2000,2706,797159,True
5,2000,5651,105766,True
4,2000,2582,38888,True
4,2000,3816,133841,True
6,2000,5952,49049,True
5,2000,6158,12856,True
4,2000,5174,284797,True
2,2000,2923,134165,True
2,2000,4809,809122,True
5,2000,6572,712660,True
2,2000,4003,267109,True
3,2000,5588,662769,True
2,2000,4606,95602,True
1,2000,3717,713028,True
2,2000,6952,149912,True
2,2000,2573,483211,True
3,2000,3531,330853,True
1,2000,3829,153119,True
1,2000,3806,961697,True
1,2000,4218,309413,True
3,2000,5455,692614,True
4,2000,6709,199551,True
2,2000,3490,125051,True
6,2000,5241,621668,True
2,2000,3164,105476,True
5,2000,3215,992391,True
5,2000,3019,678718,True
1,2000,2879,471007,True
2,2000,4803,600307,True
5,2000,4977,404226,True
4,2000,2417,566162,True
6,2000,6944,891543,True
6,2000,2175,526946,True
5,2000,4463,295348,True
5,2000,4934,184183,True
4,2000,6185,817456,True
2,2000,6811,922252,True
2,2000,2000,878719,True
4,2000,3566,142313,True
1,2000,6360,635272,True
6,2000,3324,545790,True
6,2000,6157,25167,True
2,2000,2863,995647,True
3,2000,3915,961365,True
6,2000,4586,304938,True
1,2000,3000,165592,True
3,2000,4806,694767,True
4,2000,4941,135626,True
4,2000,4765,727800,True
2,2000,6585,563602,True
5,2000,4620,772251,True
4,2000,2166,729826,True
2,2000,2406,53510,True
5,2000,4398,597286,True
3,2000,3974,686672,True
4,2000,2125,618119,True
4,2000,3156,761819,True
1,2000,6954,800861,True
6,2000,4654,943910,True
1,2000,6077,303514,True
1,2000,3945,626000,True
4,2000,5012,163405,True
6,2000,6383,723110,True
4,2000,3389,337608,True
3,2000,5503,832747,True
4,2000,2063,745395,True
1,2000,3264,45753,True
3,2000,3244,100724,True
4,2000,2816,875217,True
5,2000,2970,593089,True
5,2000,5105,412381,True
5,2000,6843,878966,True
4,2000,6435,387950,True
1,2000,3843,965682,True
4,2000,2503,592855,True
3,2000,5039,364221,True
1,2000,6069,955491,True
1,2000,3887,390396,True
3,2000,3750,483210,True
3,2000,3305,607525,True
5,2000,4285,979005,True
5,2000,6878,677497,True
4,2000,5655,942450,True
3,2000,5392,288682,True
1,2000,4140,99836,True
2,2000,2843,629383,True
3,2000,5947,297705,True
2,2000,5194,419551,True
2,2000,3705,505843,True
6,2000,6391,106342,True
3,2000,3683,713693,True
3,2000,6175,17342,True
1,2000,6867,999215,True
3,2000,5979,695505,True
6,2000,4656,14814,True
2,2000,5155,551408,True
1,2000,2907,610249,True
4,2000,2045,448148,True
4,2000,2826,856854,True
2,2000,6498,621416,True
5,2000,6089,832241,True
5,2000,4330,858697,True
6,2000,4322,688809,True
2,2000,6035,195001,True
6,2000,5876,164535,True
5,2000,2167,669055,True
2,2000,6292,80874,True
2,2000,2274,559541,True
3,2000,4898,29011,True
6,2000,2651,210858,True
3,2000,4331,552335,True
6,2000,2709,1520,True
3,2000,2546,378808,True
2,2000,4180,43283,True
1,2000,6673,943067,True
1,2000,2624,564830,True
4,2000,6836,963688,True
1,2000,6662,647594,True
2,2000,2180,283502,True
2,2000,2441,469956,True
5,2000,3231,351409,True
1,2000,6875,32203,True
1,2000,5461,890764,True
5,2000,6866,967373,True
2,2000,5309,891747,True
2,2000,5694,864618,True
6,2000,6150,565052,True
2,2000,2496,340809,True
6,2000,6861,836269,True
6,2000,2646,200006,True
3,2000,6598,438665,True
6,2000,5849,682504,True
3,2000,5959,657709,True
4,2000,5328,276395,True
2,2000,3390,911524,True
3,2000,6288,974681,True
4,2000,4238,157945,True
2,2000,3017,901942,True
6,2000,5610,960368,True
2,2000,2464,367635,True
1,2000,4825,562654,True
5,2000,2112,210594,True
6,2000,6815,588538,True
1,2000,3475,432811,True
4,2000,3059,793381,True
6,2000,2801,399876,True
5,2000,5178,945557,True
5,2000,3469,637840,True
5,2000,5970,423868,True
2,2000,5452,729849,True
4,2000,2056,952614,True
4,2000,4909,452181,True
5,2000,3584,23527,True
6,2000,6943,762398,True
5,2000,6273,730974,True
4,2000,4464,416384,True
5,2000,6803,301183,True
3,2000,5637,872744,True
1,2000,2082,601374,True
2,2000,2068,164361,True
6,2000,2490,166663,True
6,2000,6061,79269,True
6,2000,3963,28761,True
3,2000,5946,519359,True
1,2000,3972,94150,True
2,2000,6982,48617,True
3,2000,4081,999880,True
1,2000,5669,280114,True
2,2000,2800,783667,True
5,2005,5241,391748,True
4,2005,5759,619849,True
3,2005,6691,900759,True
4,2005,6166,342837,True
2,2005,6854,630649,True
5,2005,3101,160177,True
6,2005,5554,594779,True
3,2005,3456,647988,True
2,2005,6271,513764,True
3,2005,6289,697477,True
6,2005,4273,307563,True
2,2005,3918,816720,True
1,2005,6502,424239,True
6,2005,4691,360797,True
5,2005,4730,193892,True
1,2005,5269,206544,True
1,2005,2898,994444,True
6,2005,4891,305821,True
4,2005,2026,997907,True
4,2005,2655,487093,True
2,2005,2039,604912,True
3,2005,4368,998099,True
2,2005,6293,913471,True
1,2005,3670,339710,True
3,2005,3791,292325,True
5,2005,2404,596376,True
6,2005,2749,488994,True
1,2005,3505,757486,True
1,2005,6104,301739,True
2,2005,2685,264319,True
3,2005,2696,566623,True
4,2005,5338,446455,True
3,2005,5217,958036,True
4,2005,4682,255479,True
3,2005,5992,621407,True
2,2005,5531,787585,True
2,2005,2818,221532,True
1,2005,3842,639325,True
5,2005,6562,3717,True
3,2005,4443,697315,True
2,2005,4576,421033,True
6,2005,2909,673095,True
5,2005,4642,892569,True
4,2005,6829,321761,True
4,2005,2706,96980,True
4,2005,3072,275298,True
3,2005,6030,581036,True
5,2005,5093,59985,True
2,2005,2667,253218,True
1,2005,5507,563887,True
4,2005,4641,520631,True
6,2005,5789,994573,True
3,2005,5527,534436,True
3,2005,2234,884736,True
6,2005,2866,375121,True
2,2005,6467,994528,True
3,2005,2598,856602,True
3,2005,2966,990317,True
1,2005,6998,261877,True
4,2005,3942,140538,True
3,2005,3877,102122,True
2,2005,3106,724183,True
5,2005,4354,783496,True
3,2005,6580,996160,True
6,2005,2986,162662,True
5,2005,5185,235810,True
5,2005,5732,52220,True
4,2005,2085,379335,True
2,2010,2849,834058,True
5,2010,6313,654111,True
4,2010,2641,433476,True
1,2010,5137,972891,True
4,2010,5607,659896,True
1,2010,4832,267239,True
5,2010,6639,107579,True
4,2010,5207,655076,True
3,2010,2224,372020,True
4,2010,6880,46282,True
2,2010,2317,573673,True
4,2010,4470,732412,True
1,2010,6487,219273,True
6,2010,3021,912691,True
3,2010,6256,123892,True
6,2010,3660,642110,True
5,2010,3570,364961,True
3,2010,2018,805506,True
5,2010,6442,240789,True
3,2010,3531,621013,True
6,2010,5262,696658,True
4,2010,3673,488177,True
5,2010,4120,76632,True
5,2010,5992,666070,True
6,2010,4144,220756,True
4,2010,6565,702437,True
1,2010,6271,439383,True
3,2010,3329,516569,True
4,2010,3482,420122,True
6,2010,5648,895304,True
4,2010,3813,521288,True
6,2010,3035,419339,True
2,2010,2063,421962,True
1,2010,4465,825679,True
2,2010,5731,31510,True
5,2010,5876,485232,True
4,2010,2859,714313,True
1,2010,6026,78086,True
1,2010,3567,582957,True
4,2010,6259,404480,True
1,2010,6886,173058,True
2,2010,6148,235891,True
2,2010,5330,768423,True
1,2010,3626,194423,True
6,2010,2322,656415,True
5,2010,6816,632151,True
2,2010,4355,728868,True
3,2010,3713,441196,True
5,2010,2600,810481,True
3,2010,4642,518246,True
3,2010,6347,973763,True
1,2010,4560,107422,True
3,2010,3325,110543,True
5,2010,3925,313862,True
1,2010,5064,206540,True
2,2010,3048,811703,True
6,2010,4941,234827,True
5,2010,2699,971691,True
6,2010,2556,239459,True
1,2010,3924,458881,True
5,2010,2967,555109,True
3,2010,6234,717366,True
6,2010,3413,206170,True
6,2010,6906,952506,True
4,2010,2954,60278,True
5,2010,6339,53688,True
4,2010,3461,52350,True
2,2010,4332,272625,True
4,2010,4565,773081,True
6,2010,3588,19060,True
4,2010,6582,228736,True
3,2010,4233,186096,True
4,2010,4414,65983,True
6,2010,3075,482501,True
4,2010,5740,147383,True
1,2010,3143,492589,True
3,2010,2324,928954,True
4,2010,4876,250555,True
5,2010,3176,811698,True
6,2010,3439,77357,True
5,2010,6910,842464,True
2,2010,3961,491822,True
4,2010,3173,696760,True
2,2010,6626,217477,True
2,2010,6192,685061,True
6,2010,3088,427041,True
3,2010,2980,156716,True
5,2010,6652,502685,True
6,2010,6625,829111,True
4,2010,6950,175620,True
6,2010,2255,109697,True
6,2010,6065,414791,True
1,2010,4299,323839,True
6,2010,5715,670696,True
6,2010,3263,559527,True
6,2010,5726,677936,True
6,2010,5512,276339,True
1,2010,4711,831337,True
2,2010,5825,814246,True
6,2010,3380,855282,True
5,2015,5751,688194,True
1,2015,6119,412627,True
5,2015,4949,436178,True
3,2015,2124,516044,True
1,2015,5200,75160,True
4,2015,3633,257764,True
2,2015,6679,623086,True
1,2015,3316,404599,True
5,2015,2750,854589,True
5,2015,5811,554162,True
5,2015,5793,533519,True
6,2015,6680,306996,True
1,2015,6210,782468,True
1,2015,2942,816546,True
6,2015,6225,480992,True
3,2015,3402,480121,True
2,2015,6287,136067,True
5,2015,6106,222590,True
1,2015,5650,652138,True
3,2015,4228,347733,True
1,2015,6237,877244,True
2,2015,4811,446364,True
2,2015,6729,103612,True
2,2015,5918,569031,True
1,2015,4407,172245,True
4,2015,5865,86273,True
3,2015,4066,962705,True
3,2015,3371,680799,True
6,2015,4247,696294,True
1,2015,4907,594522,True
5,2015,2715,275002,True
2,2015,3170,513461,True
4,2015,3397,867542,True
3,2015,6059,266792,True
3,2015,5234,459703,True
6,2015,6033,912327,True
4,2015,3390,133249,True
3,2015,3999,460192,True
2,2015,5856,313371,True
6,2015,4854,118365,True
5,2015,5583,545774,True
6,2015,3493,353751,True
5,2015,3810,594064,True
4,2015,3566,828749,True
5,2015,6714,171468,True
4,2015,3554,757297,True
6,2015,3158,702002,True
2,2015,3580,173295,True
5,2015,3148,896358,True
2,2015,2723,265470,True
2,2015,4551,429027,True
1,2015,6294,745540,True
1,2015,2129,224978,True
2,2015,6685,998733,True
4,2015,6794,306549,True
2,2015,6024,977097,True
4,2015,6790,482108,True
4,2015,2906,946540,True
1,2015,3367,965442,True
3,2015,2934,98533,True
5,2015,6838,516883,True
6,2015,3960,889746,True
6,2015,2940,445504,True
5,2015,4790,511618,True
3,2015,3243,26619,True
6,2015,2947,592697,True
1,2015,6230,649515,True
5,2015,2550,759931,True
2,2015,3983,704146,True
6,2015,4229,709041,True
4,2015,3474,601039,True
4,2015,6439,829731,True
6,2015,3428,216191,True
3,2015,3522,696046,True
1,2015,5609,666458,True
3,2015,4423,512442,True
5,2015,3311,536666,True
6,2015,6966,488249,True
2,2015,6932,832773,True
1,2015,2134,484677,True
6,2015,5396,275093,True
5,2015,3583,136459,True
4,2015,3896,438847,True
4,2015,3539,830743,True
3,2015,2811,569127,True
2,2015,4077,547307,True
4,2015,5215,857043,True
2,2015,6757,54117,True
4,2015,4238,712575,True
4,2015,2334,357983,True
2,2015,3832,79361,True
5,2015,3213,188890,True
1,2015,6311,971922,True
6,2015,6997,632054,True
3,2015,2419,355446,True
3,2015,2021,601446,True
4,2015,3457,402332,True
2,2015,4584,882156,True
3,2015,2244,80930,True
4,2015,4164,883323,True
1,2015,6429,980319,True
2,2015,4665,270043,True
4,2015,6727,399879,True
4,2015,4879,902381,True
2,2015,2225,492448,True
4,2015,4675,192640,True
4,2015,4223,575222,True
5,2015,3778,680079,True
5,2015,6293,376662,True
2,2015,6914,147071,True
5,2015,4442,610901,True
2,2015,5618,468863,True
4,2015,6770,670513,True
3,2015,3074,603379,True
6,2015,6163,851835,True
2,2015,2113,466011,True
5,2015,5863,937574,True
6,2015,6919,990986,True
6,2015,2004,775904,True
1,2015,4948,611884,True
3,2015,5229,419932,True
3,2015,6969,741185,True
3,2015,5996,921907,True
6,2015,2861,824840,True
2,2015,5177,814131,True
6,2015,4300,342245,True
4,2015,4044,251994,True
4,2015,3038,587386,True
2,2015,3333,332949,True
5,2015,3068,19622,True
3,2015,5133,905506,True
5,2015,3771,894987,True
5,2015,5226,435843,True
4,2015,2815,875007,True
4,2015,4237,251768,True
2,2015,3549,313751,True
6,2015,4801,282170,True
5,2015,5354,579162,True
3,2015,5659,936414,True
4,2015,6891,640972,True
4,2015,5479,103003,True
4,2015,4829,545682,True
4,2015,5707,879653,True
2,2015,6659,78165,True
5,2015,2994,693143,True
5,2015,4887,960097,True
5,2015,4543,501278,True
3,2015,6854,881604,True
2,2015,3695,505813,True
6,2015,2309,501224,True
6,2015,3265,445524,True
5,2015,3070,677269,True
4,2015,3942,150422,True
2,2015,2498,978477,True
5,2015,5913,901421,True
4,2015,4369,998131,True
2,2015,6570,403512,True
6,2015,4910,916396,True
2,2015,3106,465195,True
3,2015,5425,612263,True
4,2015,2956,723934,True
4,2015,5457,236968,True
3,2015,5543,174431,True
2,2015,2665,237406,True
5,2015,5394,277486,True
3,2015,3588,916579,True
5,2015,6271,935764,True
5,2015,2868,809377,True
5,2015,2839,821059,True
3,2015,2175,973510,True
2,2015,4133,170170,True
