1235,2514,4759,2025,64
1236,2514,4139,2095,346
1237,2514,4382,2040,565
1238,2514,5321,2030,601
1239,2514,5434,2025,554
1240,2514,5847,2095,128
1241,2514,5454,2010,692
1242,2514,3991,2030,304
1243,2514,4538,2055,593
1244,2514,6766,2000,487
1245,2514,3376,2095,756
1246,2514,5074,2040,909
1247,2514,6846,2060,40
1248,2514,2337,2060,866
1249,2514,4760,2060,675
1250,2515,4424,2035,183
1251,2515,2077,2025,380
1252,2515,4759,2005,99
1253,2515,2202,2020,689
1254,2515,4895,2025,611
1255,2515,3074,2025,239
1256,2515,4036,2045,924
1257,2515,5093,2015,522
1258,2515,4681,2015,997
1259,2515,5629,2000,23
1260,2515,3322,2095,278
1261,2515,6056,2040,486
1262,2515,3763,2000,574
1263,2515,5710,2025,302
1264,2515,4121,2045,535
1265,2515,3744,2005,361
1266,2516,6536,2025,333
1267,2516,6877,2055,403
1268,2516,5938,2060,76
1269,2516,6291,2060,31
1270,2516,2737,2000,237
1271,2516,5505,2010,159
1272,2516,5526,2015,133
1273,2516,4849,2000,784
1274,2516,6381,2010,48
1275,2516,4990,2005,61
1276,2516,5069,2025,927
1277,2516,5187,2055,568
1278,2516,2567,2040,509
1279,2516,5724,2000,395
1280,2516,5081,2010,156
1281,2516,6788,2020,212
1282,2516,3603,2005,552
1283,2516,2483,2060,349
1284,2517,5398,2040,805
1285,2517,3507,2055,393
1286,2517,5031,2025,671
1287,2517,2961,2005,510
1288,2517,3346,2000,818
1289,2517,3287,2030,977
1290,2517,5160,2045,394
1291,2517,2322,2015,939
1292,2517,2383,2085,797
1293,2517,6025,2005,356
1294,2517,5201,2040,545
1295,2517,4078,2005,609
1296,2517,6056,2040,817
1297,2517,5239,2025,616
1298,2517,5434,2080,880
1299,2517,2812,2050,972
1300,2517,4684,2015,777
1301,2518,2773,2055,231
1302,2518,4359,2005,653
1303,2518,5083,2025,18
1304,2518,3843,2045,58
1305,2518,6696,2065,347
1306,2518,3905,2020,562
1307,2518,4027,2030,247
1308,2518,6250,2095,933
1309,2518,3036,2030,149
1310,2518,6649,2050,469
1311,2518,4354,2005,144
1312,2518,3368,2030,888
1313,2518,4893,2030,863
1314,2518,5324,2030,702
1315,2519,2166,2060,686
1316,2519,6652,2030,697
1317,2519,6159,2000,130
1318,2519,5487,2040,700
1319,2519,2956,2025,482
1320,2519,4741,2055,788
1321,2519,4899,2030,42
1322,2519,5427,2000,963
1323,2519,3359,2035,694
1324,2519,3958,2045,845
1325,2519,5638,2005,350
1326,2519,4263,2055,267
1327,2519,6143,2005,832
1328,2519,6009,2065,83
1329,2519,5960,2010,778
1330,2519,4647,2035,291
1331,2520,3977,2055,389
1332,2520,3272,2005,192
1333,2520,4773,2060,98
1334,2520,5196,2075,667
1335,2520,4872,2030,588
1336,2520,4714,2060,625
1337,2520,3225,2040,974
1338,2520,4882,2005,355
1339,2520,4546,2010,458
1340,2520,5631,2095,227
1341,2520,2953,2055,126
1342,2520,3915,2000,705
1343,2521,4938,2015,72
1344,2521,3305,2045,779
1345,2521,3517,2000,338
1346,2521,2322,2010,116
1347,2521,6227,2040,159
1348,2521,6829,2025,565
1349,2521,6812,2010,95
1350,2521,6636,2040,675
1351,2521,4390,2035,344
1352,2521,6233,2060,980
1353,2521,3354,2040,897
1354,2521,2830,2040,244
1355,2521,5787,2005,986
1356,2521,3948,2075,464
1357,2521,6416,2055,763
1358,2522,4865,2085,781
1359,2522,3658,2055,88
1360,2522,5410,2030,760
1361,2522,2084,2040,89
1362,2522,3903,2030,244
1363,2522,4241,2000,655
1364,2522,6637,2005,665
1365,2522,4163,2030,868
1366,2522,4087,2010,764
1367,2522,4681,2015,51
1368,2522,3202,2025,207
1369,2522,2980,2030,255
1370,2522,6954,2060,79
1371,2522,5702,2000,483
1372,2522,5542,2010,771
1373,2522,2413,2020,617
1374,2522,6138,2060,987
1375,2522,5053,2095,253
1376,2523,4266,2055,48
1377,2523,5640,2005,101
1378,2523,2368,2050,897
1379,2523,4069,2030,480
1380,2523,4901,2045,566
1381,2523,2490,2040,240
1382,2523,4108,2005,633
1383,2523,3065,2025,175
1384,2523,6634,2035,727
1385,2523,2799,2030,268
1386,2523,3086,2085,867
1387,2523,6557,2030,954
1388,2523,6766,2000,377
1389,2524,6713,2085,744
1390,2524,3595,2020,134
1391,2524,4670,2000,455
1392,2524,6795,2005,330
1393,2524,6938,2000,980
1394,2524,2012,2000,540
1395,2524,4672,2015,596
1396,2524,4646,2055,193
1397,2524,3454,2040,68
1398,2524,4079,2020,485
1399,2524,6101,2040,887
1400,2524,5582,2040,873
1401,2524,4015,2020,295
1402,2524,5154,2000,679
1403,2525,3057,2000,123
1404,2525,2828,2010,247
1405,2525,3807,2040,232
1406,2525,3901,2030,63
1407,2525,4795,2055,309
1408,2525,2693,2010,119
1409,2525,5194,2060,856
1410,2525,3672,2060,662
1411,2525,5934,2085,268
1412,2525,5835,2000,791
1413,2525,4891,2010,615
1414,2526,3004,2060,873
1415,2526,3932,2000,486
1416,2526,5835,2000,772
1417,2526,2586,2010,836
1418,2526,4104,2055,396
1419,2526,5687,2040,882
1420,2526,6057,2040,509
1421,2526,3124,2025,929
1422,2526,4539,2025,458
1423,2526,2775,2040,281
1424,2526,5977,2010,302
1425,2526,2697,2055,572
1426,2526,4236,2000,86
1427,2526,3279,2030,93
1428,2526,6077,2025,84
1429,2526,4557,2075,665
1430,2527,3392,2025,213
1431,2527,4332,2060,872
1432,2527,2933,2030,705
1433,2527,2137,2000,137
1434,2527,3476,2095,564
1435,2527,5102,2020,392
1436,2527,3175,2025,796
1437,2527,5002,2045,420
1438,2527,2635,2020,647
1439,2527,3423,2015,931
1440,2527,5489,2095,97
1441,2527,3644,2075,575
1442,2527,2940,2075,526
1443,2527,6209,2040,860
1444,2527,6564,2055,585
1445,2527,4159,2025,431
1446,2527,5614,2040,39
1447,2527,4449,2050,117
1448,2527,3743,2025,139
1449,2527,4507,2010,778
1450,2528,3133,2040,445
1451,2528,2348,2060,608
1452,2528,3374,2060,809
1453,2528,6991,2045,447
1454,2528,4714,2005,625
1455,2528,3403,2035,522
1456,2528,2110,2005,420
1457,2528,6888,2040,507
1458,2528,5673,2025,411
1459,2528,2166,2035,77
1460,2528,6834,2005,511
1461,2528,4958,2005,257
1462,2528,3911,2080,219
1463,2528,3424,2005,671
1464,2529,5532,2040,254
1465,2529,6948,2040,976
1466,2529,4034,2090,89
1467,2529,2890,2060,375
1468,2529,3741,2055,775
1469,2529,4718,2040,797
1470,2529,5261,2015,836
1471,2529,5429,2040,764
1472,2529,2483,2030,801
1473,2529,3464,2090,945
1474,2529,2065,2095,609
1475,2529,3242,2000,92
1476,2529,5934,2010,481
1477,2529,4409,2040,319
1478,2529,4160,2005,182
1479,2529,4959,2000,429
1480,2529,2828,2040,703
1481,2529,5915,2025,756
1482,2529,5006,2075,128
1483,2530,3584,2000,790
1484,2530,3172,2060,544
1485,2530,2052,2040,218
1486,2530,6142,2060,209
1487,2530,6188,2005,511
1488,2530,4227,2055,78
1489,2530,3167,2040,208
1490,2530,6298,2060,180
1491,2530,2540,2040,79
1492,2530,3721,2005,983
1493,2530,2862,2060,324
1494,2530,5335,2005,86
1495,2530,4118,2030,314
1496,2530,5389,2040,830
1497,2530,5014,2055,958
1498,2530,6937,2020,413
1499,2530,6404,2010,15
1500,2531,3431,2055,621
1501,2531,2593,2070,975
1502,2531,2383,2085,978
1503,2531,5191,2015,414
1504,2531,4316,2055,47
1505,2531,4815,2000,805
1506,2531,5673,2060,160
1507,2531,6483,2005,532
1508,2531,3527,2035,54
1509,2531,3900,2005,471
1510,2531,3191,2030,518
1511,2531,2824,2030,313
1512,2531,3033,2055,112
1513,2531,5909,2005,110
1514,2531,6578,2000,582
1515,2531,2129,2005,35
1516,2532,3964,2010,183
1517,2532,2084,2000,183
1518,2532,3109,2000,329
1519,2532,3489,2005,979
1520,2532,3285,2055,975
1521,2532,5525,2000,199
1522,2532,5199,2015,638
1523,2532,5399,2040,916
1524,2532,3443,2010,656
1525,2532,2949,2035,273
1526,2532,5159,2040,715
1527,2532,6457,2005,586
1528,2532,6008,2040,541
1529,2532,6423,2030,3
1530,2532,6548,2075,314
1531,2532,5247,2015,213
1532,2532,3443,2010,732
1533,2533,2345,2045,100
1534,2533,5731,2060,977
1535,2533,3581,2040,23
1536,2533,5084,2045,93
1537,2533,6225,2000,365
1538,2533,6359,2060,834
1539,2533,5453,2030,274
1540,2533,6788,2060,295
1541,2533,4485,2025,563
1542,2533,5296,2060,744
1543,2533,4943,2005,221
1544,2533,3764,2000,556
1545,2533,6368,2005,993
1546,2533,5330,2095,576
1547,2534,5140,2005,7
1548,2534,2087,2040,311
1549,2534,3357,2055,613
1550,2534,2888,2005,369
1551,2534,2249,2095,164
1552,2534,5918,2040,838
1553,2534,6327,2015,216
1554,2534,6334,2010,812
1555,2534,4459,2060,259
1556,2534,2639,2050,34
1557,2534,3805,2025,145
1558,2534,5299,2040,50
1559,2534,5976,2020,934
1560,2534,2277,2035,937
1561,2534,4152,2025,663
1562,2534,4507,2045,669
1563,2534,5726,2025,524
1564,2534,2632,2060,818
1565,2534,6072,2015,269
1566,2535,6862,2055,965
1567,2535,3168,2005,657
1568,2535,5775,2040,128
1569,2535,6805,2055,618
1570,2535,2260,2040,792
1571,2535,6977,2040,391
1572,2535,4505,2005,716
1573,2535,4408,2085,293
1574,2535,5981,2030,279
1575,2535,6305,2055,101
1576,2535,4816,2025,563
1577,2535,2891,2055,901
1578,2535,6791,2000,269
1579,2535,2354,2015,771
1580,2535,6783,2015,831
1581,2535,6283,2025,172
1582,2535,2268,2095,259
1583,2535,4276,2085,830
1584,2535,3862,2045,890
1585,2535,5075,2045,60
1586,2536,4089,2010,963
1587,2536,5203,2035,976
1588,2536,3129,2005,361
1589,2536,3212,2010,271
1590,2536,6543,2060,60
1591,2536,6151,2005,713
1592,2536,6017,2060,352
1593,2536,3884,2060,452
1594,2536,6284,2055,417
1595,2536,4220,2005,573
1596,2536,3173,2000,759
1597,2537,3453,2045,616
1598,2537,3200,2025,422
1599,2537,6644,2030,230
1600,2537,5028,2050,137
1601,2537,4529,2010,598
1602,2537,4320,2050,704
1603,2537,2651,2055,950
1604,2537,6622,2035,210
1605,2537,3424,2060,144
1606,2537,2312,2095,726
1607,2537,2462,2015,532
1608,2537,4342,2030,36
1609,2537,4337,2025,828
1610,2538,5441,2030,700
1611,2538,3703,2010,815
1612,2538,6357,2060,752
1613,2538,2873,2030,99
1614,2538,6971,2010,647
1615,2538,5088,2060,727
1616,2538,6143,2025,998
1617,2538,6946,2040,386
1618,2538,3899,2040,659
1619,2538,4973,2025,622
1620,2538,2914,2000,140
1621,2538,6450,2055,745
1622,2538,6688,2060,144
1623,2539,3902,2005,311
1624,2539,6463,2040,974
1625,2539,2073,2005,519
1626,2539,6434,2010,808
1627,2539,3182,2000,660
1628,2539,3693,2015,936
1629,2539,5532,2055,783
1630,2539,6343,2095,115
1631,2539,2468,2060,590
1632,2539,6237,2015,740
1633,2539,3361,2000,482
1634,2539,4748,2055,953
1635,2540,5842,2080,826
1636,2540,6176,2000,141
1637,2540,3368,2030,889
1638,2540,6860,2035,453
1639,2540,4668,2025,93
1640,2540,2813,2005,458
1641,2540,4982,2040,59
1642,2540,2616,2015,309
1643,2540,6496,2040,422
1644,2540,5946,2000,344
1645,2540,5705,2030,600
1646,2540,2992,2095,615
1647,2540,2113,2030,58
1648,2540,2889,2000,794
1649,2540,4094,2040,247
1650,2540,5138,2010,947
1651,2540,4899,2040,723
1652,2540,6623,2015,204
1653,2540,6560,2030,22
1654,2540,6600,2060,243
1655,2541,2305,2015,719
1656,2541,5842,2000,143
1657,2541,6258,2010,264
1658,2541,6737,2030,137
1659,2541,6271,2010,54
1660,2541,3055,2060,665
1661,2541,3520,2040,648
1662,2541,4355,2025,424
1663,2541,2476,2010,257
1664,2541,3521,2095,976
1665,2541,3305,2010,516
1666,2541,2674,2025,73
1667,2541,5658,2060,12
1668,2541,3992,2025,831
1669,2541,6868,2000,32
1670,2541,5000,2060,136
1671,2541,5329,2010,289
1672,2541,2120,2060,974
1673,2541,5070,2010,966
1674,2541,6343,2095,423
1675,2542,6181,2025,915
1676,2542,5416,2000,396
1677,2542,2123,2095,742
1678,2542,3434,2070,192
1679,2542,2335,2005,342
1680,2542,5144,2040,96
1681,2542,3738,2045,627
1682,2542,5021,2030,942
1683,2542,5241,2055,590
1684,2542,4822,2045,654
1685,2542,6754,2040,625
1686,2542,6132,2010,652
1687,2542,4777,2010,894
1688,2542,5533,2005,504
1689,2542,6601,2010,882
1690,2542,4481,2005,994
1691,2542,5930,2005,434
1692,2542,6696,2005,8
1693,2542,3879,2005,240
1694,2542,4632,2005,542
1695,2543,4581,2020,978
1696,2543,5799,2055,434
1697,2543,4499,2030,73
1698,2543,3155,2040,323
1699,2543,3886,2025,63
1700,2543,5300,2055,839
1701,2543,5113,2095,761
1702,2543,3448,2035,313
1703,2543,5534,2075,739
1704,2543,3934,2035,683
1705,2543,2783,2025,284
1706,2543,5460,2080,709
1707,2543,4039,2040,959
1708,2544,4322,2040,83
1709,2544,3997,2010,609
1710,2544,2408,2080,690
1711,2544,3470,2055,961
1712,2544,5654,2035,621
1713,2544,2706,2075,867
1714,2544,4441,2005,382
1715,2544,5153,2085,515
1716,2544,6778,2020,190
1717,2544,2783,2025,65
1718,2544,3371,2000,765
1719,2544,4096,2015,390
1720,2544,4650,2015,262
1721,2544,3920,2030,225
1722,2544,3013,2020,929
1723,2544,2433,2030,826
1724,2544,2564,2025,316
1725,2544,4869,2060,541
1726,2544,6266,2000,320
1727,2544,3807,2055,880
1728,2545,2492,2045,987
1729,2545,2114,2040,207
1730,2545,2744,2055,30
1731,2545,3271,2010,881
1732,2545,3846,2005,867
1733,2545,5218,2005,793
1734,2545,4928,2030,376
1735,2545,3641,2055,365
1736,2545,4329,2055,52
1737,2545,5393,2030,290
1738,2545,4469,2060,826
1739,2545,5544,2050,709
1740,2545,2291,2050,654
1741,2545,2830,2040,536
1742,2545,2293,2015,384
1743,2545,5118,2030,880
1744,2546,5483,2030,472
1745,2546,2398,2010,503
1746,2546,6264,2005,529
1747,2546,2757,2050,808
1748,2546,4906,2030,96
1749,2546,2560,2025,338
1750,2546,4777,2095,319
1751,2546,5543,2095,841
1752,2546,3171,2055,259
1753,2546,4033,2080,682
1754,2546,5526,2015,263
1755,2546,5668,2055,974
1756,2546,6795,2040,861
1757,2546,6640,2010,877
1758,2546,5586,2025,526
1759,2546,5084,2045,318
1760,2546,4510,2025,19
1761,2546,6366,2015,283
1762,2546,5326,2080,421
1763,2547,5574,2010,398
1764,2547,5988,2000,74
1765,2547,5147,2005,75
1766,2547,2969,2075,504
1767,2547,5628,2020,589
1768,2547,2676,2080,539
1769,2547,6199,2020,752
1770,2547,3876,2030,228
1771,2547,4049,2025,866
1772,2547,2618,2030,125
1773,2547,3833,2005,830
1774,2547,6855,2080,670
1775,2547,3886,2040,361
1776,2547,6790,2045,733
1777,2547,3886,2040,731
1778,2547,3039,2060,938
1779,2547,3643,2060,917
1780,2547,5733,2015,990
1781,2548,3517,2045,946
1782,2548,3143,2000,947
1783,2548,2677,2030,428
1784,2548,2239,2045,435
1785,2548,4656,2015,852
1786,2548,6644,2000,9
1787,2548,3273,2030,230
1788,2548,4152,2000,21
1789,2548,6471,2045,293
1790,2548,2420,2025,950
1791,2548,2986,2025,439
1792,2548,5913,2010,985
1793,2548,3266,2055,715
1794,2548,3825,2030,757
1795,2549,4118,2005,136
1796,2549,4193,2095,858
1797,2549,6062,2030,480
1798,2549,5202,2005,935
1799,2549,2968,2000,790
1800,2549,6642,2015,897
1801,2549,2056,2025,290
1802,2549,3237,2060,676
1803,2549,4641,2095,897
1804,2549,5304,2005,67
1805,2549,3551,2005,974
1806,2549,5101,2020,35
1807,2549,6478,2095,847
1808,2549,2454,2025,834
1809,2550,3991,2005,629
1810,2550,4099,2030,604
1811,2550,2610,2005,965
1812,2550,4642,2030,322
1813,2550,4453,2085,894
1814,2550,2116,2050,957
1815,2550,3909,2045,223
1816,2550,5602,2040,179
1817,2550,5142,2090,541
1818,2550,2759,2060,106
1819,2550,3373,2005,396
1820,2550,5022,2020,425
1821,2550,2041,2010,167
1822,2550,3129,2075,255
1823,2550,3851,2025,496
1824,2550,4206,2055,645
1825,2550,4346,2000,696
1826,2550,3934,2055,785
1827,2550,3442,2015,251
1828,2551,4594,2020,845
1829,2551,5947,2055,790
1830,2551,2911,2010,388
1831,2551,2133,2040,96
1832,2551,5506,2005,468
1833,2551,4105,2030,84
1834,2551,3944,2000,695
1835,2551,3567,2080,76
1836,2551,6595,2050,206
1837,2551,2456,2050,339
1838,2551,3531,2000,558
1839,2552,5900,2060,814
1840,2552,2935,2005,338
1841,2552,6409,2060,922
1842,2552,2795,2000,172
1843,2552,3711,2000,24
1844,2552,4256,2000,144
1845,2552,6862,2040,307
1846,2552,4351,2005,976
1847,2552,4507,2030,136
1848,2552,3245,2055,394
1849,2552,3287,2005,856
1850,2552,4993,2095,910
1851,2552,4939,2035,545
1852,2552,6650,2060,594
1853,2552,5784,2020,344
1854,2552,2750,2025,498
1855,2552,2969,2075,488
1856,2553,4930,2010,861
1857,2553,5345,2010,954
1858,2553,2991,2045,85
1859,2553,4849,2055,537
1860,2553,3157,2095,142
1861,2553,5800,2015,580
1862,2553,2899,2060,516
1863,2553,3769,2030,565
1864,2553,3101,2010,320
1865,2553,4104,2055,654
1866,2553,2572,2000,2
1867,2553,3719,2060,995
1868,2553,3943,2035,752
1869,2554,3325,2010,578
1870,2554,2492,2025,626
1871,2554,6822,2000,544
1872,2554,6235,2000,416
1873,2554,5456,2075,731
1874,2554,3712,2030,87
1875,2554,3158,2050,119
1876,2554,4598,2005,807
1877,2554,2904,2095,780
1878,2554,6541,2085,73
1879,2554,5810,2060,823
1880,2554,6463,2015,429
1881,2554,6113,2020,384
1882,2554,5146,2050,509
1883,2554,4755,2060,948
1884,2554,4938,2005,582
1885,2554,2597,2030,417
1886,2554,6917,2030,638
1887,2554,6878,2055,270
1888,2554,6772,2045,327
1889,2555,6588,2020,986
1890,2555,2096,2045,74
1891,2555,4262,2010,747
1892,2555,3175,2060,76
1893,2555,6266,2000,721
1894,2555,4227,2040,501
1895,2555,3695,2030,747
1896,2555,6817,2000,141
1897,2555,4731,2025,948
1898,2555,3591,2060,148
1899,2555,6532,2075,667
1900,2555,6540,2030,628
1901,2555,6713,2020,662
1902,2555,5423,2040,178
1903,2555,6324,2060,859
1904,2555,4905,2005,417
1905,2555,6189,2005,799
1906,2556,5125,2000,473
1907,2556,3173,2020,993
1908,2556,4459,2060,743
1909,2556,4343,2095,160
1910,2556,4499,2040,160
1911,2556,5989,2040,208
1912,2556,6637,2005,181
1913,2556,4187,2055,458
1914,2556,6404,2030,562
1915,2556,2234,2015,162
1916,2556,3726,2055,203
1917,2556,2893,2020,203
1918,2556,4208,2040,779
1919,2556,4370,2000,286
1920,2556,2615,2080,569
1921,2557,3195,2050,281
1922,2557,3972,2000,315
1923,2557,5451,2035,200
1924,2557,3362,2010,467
1925,2557,6037,2050,851
1926,2557,6929,2040,568
1927,2557,5278,2000,467
1928,2557,2026,2020,505
1929,2557,2210,2050,711
1930,2557,6524,2055,332
1931,2557,6283,2025,799
1932,2557,5930,2005,331
1933,2557,5904,2060,323
1934,2557,4498,2040,605
1935,2557,3823,2035,726
1936,2557,3820,2010,452
1937,2557,6414,2005,250
1938,2558,5913,2005,64
1939,2558,6545,2095,605
1940,2558,4929,2010,880
1941,2558,2927,2020,608
1942,2558,6993,2000,834
1943,2558,3477,2000,172
1944,2558,2881,2005,871
1945,2558,4856,2010,355
1946,2558,4733,2010,327
1947,2558,6311,2005,903
1948,2558,3331,2040,963
1949,2558,3339,2025,842
1950,2558,5728,2000,681
1951,2558,2316,2025,8
1952,2558,4093,2060,367
1953,2559,6009,2060,818
1954,2559,3928,2015,974
1955,2559,6878,2010,569
1956,2559,4273,2000,920
1957,2559,5501,2030,771
1958,2559,5339,2035,23
1959,2559,6166,2010,824
1960,2559,5121,2075,157
1961,2559,2768,2045,490
1962,2559,6603,2085,256
1963,2559,2065,2095,224
1964,2559,6385,2005,251
1965,2559,3843,2045,767
1966,2559,2382,2085,389
1967,2559,3555,2045,694
1968,2559,3607,2030,814
1969,2559,6037,2040,712
1970,2559,4849,2015,267
1971,2559,3368,2010,181
1972,2559,2768,2025,680
1973,2560,2640,2050,869
1974,2560,3385,2005,660
1975,2560,3078,2000,999
1976,2560,2088,2095,21
1977,2560,3676,2055,945
1978,2560,2637,2020,800
1979,2560,3782,2010,407
1980,2560,2999,2000,652
1981,2560,6799,2095,579
1982,2560,6321,2075,300
1983,2560,4843,2000,984
1984,2560,2511,2060,213
1985,2560,6644,2030,498
1986,2560,3989,2025,650
1987,2560,2401,2095,443
1988,2560,3646,2010,828
1989,2560,3434,2040,87
1990,2560,3534,2095,980
1991,2560,2980,2030,395
1992,2561,4202,2050,245
1993,2561,5742,2035,471
1994,2561,3810,2060,549
1995,2561,2656,2040,909
1996,2561,5519,2040,337
1997,2561,3383,2060,829
1998,2561,3188,2040,294
1999,2561,2003,2055,275
2000,2561,4352,2095,253
