2902,2961,6788,-1
2361,2961,6788,-1
2073,2586,6788,-1
2103,2586,6788,-1
2142,2995,6788,-1
2864,2995,6788,-1
2393,2058,6788,-1
2549,2058,6788,-1
2703,2058,6788,-1
2899,2682,6044,-1
2428,2682,6044,-1
2875,2682,6044,-1
2321,2682,6044,-1
2364,2682,6044,-1
2347,2833,6044,-1
2540,2833,6044,-1
2429,2833,6044,-1
2026,2833,6044,-1
2110,2833,6044,-1
2838,2833,6044,-1
2411,2833,6044,-1
2617,2833,6044,-1
2227,2833,6044,-1
2729,2833,6044,-1
2416,2576,6044,-1
2630,2576,6044,-1
2361,2576,6044,-1
2424,2576,6044,-1
2300,2520,6044,-1
2973,2520,6044,-1
2187,2520,6044,-1
2123,2520,6044,-1
2073,2520,6044,-1
2668,2520,6044,-1
2304,2520,6044,-1
2364,2520,6044,-1
2859,2520,6044,-1
2629,2897,6044,-1
2677,2897,6044,-1
2505,2897,6044,-1
2027,2922,6044,-1
2575,2922,6044,-1
2187,2922,6044,-1
2927,2922,6044,-1
2799,2923,6044,-1
2087,2923,6044,-1
2843,2923,6044,-1
2829,2923,6044,-1
2796,2923,6044,-1
2149,2923,6044,-1
2883,2923,6044,-1
2237,2923,6044,-1
2110,2923,6044,-1
2927,2332,6044,-1
2571,2332,6044,-1
2713,2332,6044,-1
2652,2775,6044,-1
2219,2775,6044,-1
2359,2164,6044,-1
2463,2164,6044,-1
2678,2164,6044,-1
2239,2791,3494,-1
2243,2791,3494,-1
2370,2791,3494,-1
2143,2791,3494,-1
2826,2791,3494,-1
2120,2791,3494,-1
2317,2791,3494,-1
2349,2791,3494,-1
2028,2791,3494,-1
2696,2791,3494,-1
2339,2874,3494,-1
2664,2874,3494,-1
2175,2859,3494,-1
2116,2859,3494,-1
2283,2859,3494,-1
2327,2859,3494,-1
2910,2025,5572,-1
2150,2025,5572,-1
2393,2025,5572,-1
2242,2025,5572,-1
2042,2025,5572,-1
2444,2025,5572,-1
2168,2336,5572,-1
2222,2336,5572,-1
2742,2336,5572,-1
2741,2336,5572,-1
2280,2336,5572,-1
2794,2336,5572,-1
2532,2336,5572,-1
2204,2555,5572,-1
2767,2717,5850,-1
2676,2717,5850,-1
2264,2717,5850,-1
2768,2717,5850,-1
2095,2717,5850,-1
2032,2163,5850,-1
2726,2163,5850,-1
2183,2163,5850,-1
2342,2163,5850,-1
2523,2163,5850,-1
2830,2163,5850,-1
2673,2533,5850,-1
2032,2533,5850,-1
2452,2533,5850,-1
2232,2533,5850,-1
2470,2533,5850,-1
2359,2533,5850,-1
2563,2533,5850,-1
2387,2106,5850,-1
2535,2106,5850,-1
2054,2106,5850,-1
2952,2081,5850,-1
2961,2081,5850,-1
2454,2081,5850,-1
2735,2081,5850,-1
2232,2081,5850,-1
2425,2081,5850,-1
2861,2081,5850,-1
2494,2081,5850,-1
2769,2417,5850,-1
2462,2417,5850,-1
2704,2417,5850,-1
2984,2417,5850,-1
2162,2417,5850,-1
2078,2945,5850,-1
2868,2945,5850,-1
2808,2945,5850,-1
2240,2945,5850,-1
2929,2945,5850,-1
2213,2945,5850,-1
2572,2945,5850,-1
2141,2945,5850,-1
2743,2945,5850,-1
2462,2606,5850,-1
2815,2606,5850,-1
2012,2606,5850,-1
2124,2606,5850,-1
2391,2606,5850,-1
2333,2606,5850,-1
2821,2191,3679,-1
2866,2191,3679,-1
2509,2191,3679,-1
2465,2191,3679,-1
2891,2191,3679,-1
2475,2191,3679,-1
2036,2191,3679,-1
2163,2191,3679,-1
2095,2925,3679,-1
2384,2669,3679,-1
2045,2669,3679,-1
2166,2669,3679,-1
2965,2669,3679,-1
2077,2669,3679,-1
2089,2669,3679,-1
2677,2669,3679,-1
2368,2669,3679,-1
2104,2669,3679,-1
2685,2901,3679,-1
2303,2901,3679,-1
2030,2931,3679,-1
2745,2931,3679,-1
2332,2931,3679,-1
2163,2931,3679,-1
2902,2931,3679,-1
2637,2931,3679,-1
2125,2931,3679,-1
2722,2931,3679,-1
2185,2041,3679,-1
2778,2041,3679,-1
2007,2391,2383,-1
2091,2391,2383,-1
2341,2391,2383,-1
2990,2391,2383,-1
2168,2391,2383,-1
2385,2391,2383,-1
2003,2391,2383,-1
2735,2391,2383,-1
2138,2391,2383,-1
2218,2437,2383,-1
2875,2437,2383,-1
2582,2437,2383,-1
2632,2437,2383,-1
2525,2437,2383,-1
2335,2437,2383,-1
2546,2327,2383,-1
2037,2327,2383,-1
2021,2327,2383,-1
2652,2032,2383,-1
2573,2032,2383,-1
2425,2032,2383,-1
2566,2032,2383,-1
2353,2032,2383,-1
2060,2626,2383,-1
2023,2626,2383,-1
2991,2626,2383,-1
2306,2626,2383,-1
2353,2626,2383,-1
2429,2124,5663,-1
2360,2124,5663,-1
2757,2124,5663,-1
2428,2124,5663,-1
2284,2124,5663,-1
2607,2124,5663,-1
2032,2202,5663,-1
2560,2202,5663,-1
2118,2202,5663,-1
2431,2169,5663,-1
2819,2169,5663,-1
2686,2067,5663,-1
2645,2067,5663,-1
2356,2067,5663,-1
2639,2067,5663,-1
2759,2067,5663,-1
2174,2067,5663,-1
2007,2067,5663,-1
2301,2067,5663,-1
2951,2810,5663,-1
2660,2921,5663,-1
2562,2921,5663,-1
2548,2921,5663,-1
2086,2921,5663,-1
2049,2258,5663,-1
2984,2258,5663,-1
2549,2258,5663,-1
2800,2258,5663,-1
2081,2258,5663,-1
2625,2258,5663,-1
2318,2258,5663,-1
2181,2258,5663,-1
2234,2258,5663,-1
2193,2258,5663,-1
2075,2207,5663,-1
2206,2207,5663,-1
2411,2207,5663,-1
2548,2207,5663,-1
2398,2207,5663,-1
2223,2207,5663,-1
2074,2207,5663,-1
2220,2799,6234,-1
2777,2799,6234,-1
2341,2799,6234,-1
2796,2799,6234,-1
2927,2799,6234,-1
2115,2799,6234,-1
2007,2506,6234,-1
2156,2506,6234,-1
2067,2789,6234,-1
2084,2308,6234,-1
2963,2308,6234,-1
2954,2308,6234,-1
2947,2772,6234,-1
2325,2772,6234,-1
2629,2533,6234,-1
2018,2533,6234,-1
2243,2533,6234,-1
2589,2533,6234,-1
2951,2533,6234,-1
2363,2533,6234,-1
2626,2533,6234,-1
2424,2533,6234,-1
2590,2533,6234,-1
2727,2533,6234,-1
2391,2218,6234,-1
2899,2218,6234,-1
2891,2218,6234,-1
2307,2218,6234,-1
2317,2218,6234,-1
2886,2218,6234,-1
2552,2808,6234,-1
2412,2808,6234,-1
2064,2808,6234,-1
2264,2808,6234,-1
2864,2808,6234,-1
2512,2478,6234,-1
2723,2478,6234,-1
2202,2478,6234,-1
2451,2478,6234,-1
2829,2478,6234,-1
2300,2478,6234,-1
2559,2797,4552,-1
2759,2994,4552,-1
2360,2994,4552,-1
2654,2994,4552,-1
2510,2994,4552,-1
2974,2994,4552,-1
2204,2994,4552,-1
2371,2994,4552,-1
2610,2905,4552,-1
2427,2905,4552,-1
2113,2905,4552,-1
2757,2905,4552,-1
2055,2905,4552,-1
2753,2905,4552,-1
2361,2905,4552,-1
2191,2689,4552,-1
2224,2689,4552,-1
2296,2689,4552,-1
2740,2689,4552,-1
2695,2689,4552,-1
2358,2689,4552,-1
2108,2748,4552,-1
2561,2748,4552,-1
2541,2748,4552,-1
2298,2748,4552,-1
2677,2748,4552,-1
2395,2748,4552,-1
2250,2748,4552,-1
2316,2748,4552,-1
2348,2635,4552,-1
2090,2635,4552,-1
2373,2635,4552,-1
2443,2421,4552,-1
2080,2421,4552,-1
2429,2421,4552,-1
2926,2421,4552,-1
2741,2901,4552,-1
2309,2901,4552,-1
2496,2901,4552,-1
2329,2901,4552,-1
2764,2901,4552,-1
2589,2901,4552,-1
2201,2901,4552,-1
2908,2901,4552,-1
2264,2901,4552,-1
2502,2327,4552,-1
2354,2327,4552,-1
2324,2986,4552,-1
2325,2986,4552,-1
2714,2986,4552,-1
2373,2986,4552,-1
2566,2986,4552,-1
2520,2986,4552,-1
2543,2986,4552,-1
2754,2138,5026,-1
2331,2138,5026,-1
2530,2138,5026,-1
2971,2138,5026,-1
2669,2138,5026,-1
2066,2138,5026,-1
2434,2138,5026,-1
2390,2138,5026,-1
2050,2138,5026,-1
2709,2138,5026,-1
2671,2954,5026,-1
2489,2954,5026,-1
2260,2954,5026,-1
2828,2212,5026,-1
2475,2212,5026,-1
2805,2212,5026,-1
2018,2212,5026,-1
2532,2212,5026,-1
2157,2522,5026,-1
2072,2522,5026,-1
2209,2522,5026,-1
2287,2522,5026,-1
2731,2522,5026,-1
2631,2522,5026,-1
2372,2522,5026,-1
2066,2628,5026,-1
2429,2628,5026,-1
2311,2628,5026,-1
2831,2628,5026,-1
2378,2628,5026,-1
2384,2628,5026,-1
2891,2628,5026,-1
2108,2628,5026,-1
2466,2628,5026,-1
2436,2586,5026,-1
2246,2373,4710,-1
2878,2373,4710,-1
2304,2373,4710,-1
2032,2373,4710,-1
2501,2373,4710,-1
2891,2373,4710,-1
2365,2373,4710,-1
2435,2306,4710,-1
2699,2306,4710,-1
2214,2306,4710,-1
2493,2306,4710,-1
2193,2915,4710,-1
2761,2915,4710,-1
2161,2915,4710,-1
2544,2915,4710,-1
2878,2915,4710,-1
2179,2915,4710,-1
2521,2915,4710,-1
2974,2915,4710,-1
2929,2915,4710,-1
2482,2795,4710,-1
2721,2795,4710,-1
2453,2882,4710,-1
2772,2882,4710,-1
2876,2882,4710,-1
2845,2882,4710,-1
2736,2882,4710,-1
2821,2882,4710,-1
2493,2882,4710,-1
2174,2851,4710,-1
2201,2851,4710,-1
2600,2851,4710,-1
2368,2851,4710,-1
2566,2851,4710,-1
2064,2851,4710,-1
2195,2851,4710,-1
2030,2851,4710,-1
2486,2851,4710,-1
2230,2851,4710,-1
2892,2318,4710,-1
2182,2538,4710,-1
2626,2538,4710,-1
2729,2538,4710,-1
2465,2538,4710,-1
2967,2341,4710,-1
2051,2341,4710,-1
2894,2341,4710,-1
2939,2341,4710,-1
2264,2341,4710,-1
2192,2341,4710,-1
2751,2341,4710,-1
2670,2341,4710,-1
2311,2341,4710,-1
2031,2341,4710,-1
2401,2824,4710,-1
2927,2824,4710,-1
2594,2824,4710,-1
2256,2824,4710,-1
2067,2824,4710,-1
2424,2389,5719,-1
2050,2389,5719,-1
2452,2389,5719,-1
2978,2389,5719,-1
2739,2389,5719,-1
2721,2995,5719,-1
2936,2995,5719,-1
2708,2995,5719,-1
2846,2995,5719,-1
2942,2995,5719,-1
2698,2995,5719,-1
2930,2995,5719,-1
2737,2144,5719,-1
2119,2144,5719,-1
2595,2144,5719,-1
2583,2144,5719,-1
2840,2144,5719,-1
2039,2144,5719,-1
2567,2087,6582,-1
2152,2087,6582,-1
2429,2087,6582,-1
2613,2087,6582,-1
2694,2087,6582,-1
2135,2087,6582,-1
2352,2087,6582,-1
2357,2087,6582,-1
2700,2087,6582,-1
2105,2087,6582,-1
2608,2918,6582,-1
2107,2918,6582,-1
2980,2918,6582,-1
2780,2961,6582,-1
2089,2961,6582,-1
2779,2961,6582,-1
2479,2961,6582,-1
2713,2961,6582,-1
2907,2961,6582,-1
2404,2961,6582,-1
2237,2961,6582,-1
2042,2526,6582,-1
2446,2526,6582,-1
2285,2526,6582,-1
2120,2526,6582,-1
2651,2526,6582,-1
2955,2526,6582,-1
2211,2526,6582,-1
2119,2526,6582,-1
2936,2526,6582,-1
2493,2526,6582,-1
2919,2336,4215,-1
2181,2336,4215,-1
2827,2336,4215,-1
2297,2336,4215,-1
2275,2336,4215,-1
2390,2336,4215,-1
2415,2336,4215,-1
2941,2336,4215,-1
2509,2336,4215,-1
2062,2228,4215,-1
2946,2228,4215,-1
2508,2228,4215,-1
2023,2228,4215,-1
2243,2228,4215,-1
2807,2228,4215,-1
2056,2371,5286,-1
2716,2371,5286,-1
2142,2371,5286,-1
2038,2371,5286,-1
2424,2371,5286,-1
2089,2239,5286,-1
2997,2239,5286,-1
2655,2239,5286,-1
2865,2239,5286,-1
2214,2239,5286,-1
2712,2491,5286,-1
2056,2491,5286,-1
2628,2491,5286,-1
2634,2491,5286,-1
2716,2491,5286,-1
2235,2491,5286,-1
2260,2491,5286,-1
2084,2152,5286,-1
2563,2152,5286,-1
2947,2152,5286,-1
2246,2152,5286,-1
2657,2027,5286,-1
2192,2027,5286,-1
2120,2248,6071,-1
2450,2248,6071,-1
2679,2248,6071,-1
2783,2248,6071,-1
2682,2248,6071,-1
2470,2248,6071,-1
2850,2248,6071,-1
2565,2248,6071,-1
2757,2248,6071,-1
2231,2248,6071,-1
2386,2994,6071,-1
2739,2994,6071,-1
2596,2994,6071,-1
2503,2619,4314,-1
2551,2995,4314,-1
2760,2995,4314,-1
2820,2995,4314,-1
2103,2995,4314,-1
2599,2995,4314,-1
2264,2995,4314,-1
2876,2335,4314,-1
2455,2335,4314,-1
2599,2335,4314,-1
2464,2693,3614,-1
2104,2693,3614,-1
2514,2693,3614,-1
2323,2693,3614,-1
2585,2693,3614,-1
2235,2693,3614,-1
2974,2810,3614,-1
2408,2810,3614,-1
2988,2810,3614,-1
2294,2810,3614,-1
2021,2810,3614,-1
2970,2810,3614,-1
2858,2810,3614,-1
2662,2442,3614,-1
2521,2442,3614,-1
2709,2146,3614,-1
2744,2146,3614,-1
2592,2146,3614,-1
2127,2146,3614,-1
2550,2146,3614,-1
2740,2146,3614,-1
2665,2184,4809,-1
2443,2184,4809,-1
2067,2184,4809,-1
2137,2184,4809,-1
2631,2184,4809,-1
2062,2184,4809,-1
2627,2184,4809,-1
2341,2184,4809,-1
2933,2184,4809,-1
2179,2451,3012,-1
2260,2451,3012,-1
2289,2451,3012,-1
2768,2451,3012,-1
2312,2440,3012,-1
2865,2145,3012,-1
2468,2076,3012,-1
2586,2076,3012,-1
2059,2076,3012,-1
2685,2076,3012,-1
2732,2076,3012,-1
2708,2687,3012,-1
2202,2687,3012,-1
2903,2687,3012,-1
2603,2687,3012,-1
2798,2687,3012,-1
2734,2687,3012,-1
2597,2687,3012,-1
2703,2687,3012,-1
2052,2687,3012,-1
2883,2541,4980,-1
2915,2541,4980,-1
2837,2392,4980,-1
2753,2392,4980,-1
2050,2392,4980,-1
2297,2392,4980,-1
2825,2392,4980,-1
2608,2392,4980,-1
2078,2392,4980,-1
2144,2815,4980,-1
2264,2815,4980,-1
2092,2815,4980,-1
2228,2815,4980,-1
2044,2251,4980,-1
2964,2251,4980,-1
2938,2076,6272,-1
2943,2076,6272,-1
2288,2076,6272,-1
2194,2076,6272,-1
2095,2076,6272,-1
2742,2076,6272,-1
2208,2076,6272,-1
2805,2237,6272,-1
2874,2237,6272,-1
2417,2237,6272,-1
2395,2237,6272,-1
2235,2237,6272,-1
2734,2237,6272,-1
2001,2237,6272,-1
2323,2237,6272,-1
2615,2237,6272,-1
2034,2319,6272,-1
2574,2319,6272,-1
2710,2319,6272,-1
2250,2319,6272,-1
2297,2319,6272,-1
2400,2319,6272,-1
2052,2319,6272,-1
2646,2319,6272,-1
2694,2319,6272,-1
2884,2319,6272,-1
2089,2169,6272,-1
2061,2169,6272,-1
2192,2169,6272,-1
2734,2169,6272,-1
2387,2169,6272,-1
2728,2169,6272,-1
2207,2169,6272,-1
2696,2169,6272,-1
2647,2119,6272,-1
2911,2119,6272,-1
2233,2119,6272,-1
2916,2119,6272,-1
2572,2119,6272,-1
2059,2119,6272,-1
2667,2473,6272,-1
2516,2473,6272,-1
2194,2473,6272,-1
2159,2473,6272,-1
2869,2486,3367,-1
2270,2600,3367,-1
2412,2600,3367,-1
2695,2539,3367,-1
2748,2539,3367,-1
2309,2539,3367,-1
2063,2539,3367,-1
2414,2539,3367,-1
2452,2201,3367,-1
2576,2201,3367,-1
2732,2201,3367,-1
2803,2201,3367,-1
2584,2252,3367,-1
2611,2252,3367,-1
2066,2252,3367,-1
2456,2252,3367,-1
2742,2252,3367,-1
2039,2252,3367,-1
2555,2252,3367,-1
2879,2388,3367,-1
2951,2388,3367,-1
2348,2388,3367,-1
2514,2388,3367,-1
2357,2388,3367,-1
2877,2388,3367,-1
2054,2388,3367,-1
2869,2154,3367,-1
2505,2154,3367,-1
2217,2154,3367,-1
2103,2154,3367,-1
2787,2154,3367,-1
2818,2154,3367,-1
2234,2154,3367,-1
2092,2154,3367,-1
2621,2154,3367,-1
2048,2154,3367,-1
2968,2316,3367,-1
2389,2030,3367,-1
2605,2085,3367,-1
2909,2085,3367,-1
2137,2085,3367,-1
2721,2085,3367,-1
2499,2085,3367,-1
2049,2085,3367,-1
2742,2085,3367,-1
2168,2085,3367,-1
2072,2085,3367,-1
2452,2665,6193,-1
2456,2665,6193,-1
2312,2665,6193,-1
2875,2665,6193,-1
2984,2665,6193,-1
2691,2665,6193,-1
2759,2937,6193,-1
2493,2937,6193,-1
2481,2937,6193,-1
2474,2937,6193,-1
2902,2186,6193,-1
2205,2186,6193,-1
2703,2186,6193,-1
2615,2186,6193,-1
2785,2186,6193,-1
2648,2186,6193,-1
2635,2186,6193,-1
2160,2186,6193,-1
2228,2186,6193,-1
2069,2997,6193,-1
2485,2997,6193,-1
2688,2997,6193,-1
2703,2997,6193,-1
2461,2997,6193,-1
2818,2997,6193,-1
2642,2997,6193,-1
2689,2997,6193,-1
2494,2997,6193,-1
2422,2997,6193,-1
2748,2810,6193,-1
2462,2810,6193,-1
2073,2810,6193,-1
2135,2810,6193,-1
2256,2810,6193,-1
2009,2810,6193,-1
2423,2810,6193,-1
2487,2810,6193,-1
2389,2810,6193,-1
2454,2827,6193,-1
2225,2827,6193,-1
2672,2827,6193,-1
2354,2382,6193,-1
2593,2382,6193,-1
2554,2672,6193,-1
2330,2672,6193,-1
2714,2672,6193,-1
2494,2111,6193,-1
2915,2551,6193,-1
2181,2551,6193,-1
2895,2551,6193,-1
2257,2551,6193,-1
2758,2551,6193,-1
2806,2551,6193,-1
2091,2551,6193,-1
2098,2551,6193,-1
2439,2551,6193,-1
2567,2763,3396,-1
2879,2763,3396,-1
2797,2763,3396,-1
2950,2763,3396,-1
2713,2316,3396,-1
2973,2161,3396,-1
2544,2161,3396,-1
2361,2161,3396,-1
2508,2161,3396,-1
2390,2161,3396,-1
2997,2161,3396,-1
2098,2161,3396,-1
2240,2774,3396,-1
2487,2774,3396,-1
2545,2774,3396,-1
2898,2774,3396,-1
2295,2774,3396,-1
2637,2774,3396,-1
2559,2774,3396,-1
2653,2774,3396,-1
2203,2774,3396,-1
2839,2774,3396,-1
2949,2711,4009,-1
2012,2711,4009,-1
2068,2711,4009,-1
2319,2711,4009,-1
2744,2711,4009,-1
2190,2711,4009,-1
2400,2412,4009,-1
2724,2412,4009,-1
2037,2412,4009,-1
2365,2489,4062,-1
2355,2489,4062,-1
2396,2236,4062,-1
2970,2236,4062,-1
2758,2236,4062,-1
2440,2236,4062,-1
2542,2236,4062,-1
2414,2236,4062,-1
2108,2375,4062,-1
2672,2375,4062,-1
2941,2375,4062,-1
2130,2375,4062,-1
2214,2375,4062,-1
2923,2716,6010,-1
2777,2716,6010,-1
2644,2716,6010,-1
2237,2716,6010,-1
2948,2716,6010,-1
2321,2959,6010,-1
2108,2959,6010,-1
2110,2959,6010,-1
2511,2843,6010,-1
2507,2843,6010,-1
2814,2843,6010,-1
2975,2843,6010,-1
2086,2843,6010,-1
2676,2843,6010,-1
2140,2843,6010,-1
2550,2888,4415,-1
2303,2888,4415,-1
2529,2888,4415,-1
2928,2888,4415,-1
2781,2888,4415,-1
2269,2888,4415,-1
2076,2888,4415,-1
2076,2565,4415,-1
2642,2565,4415,-1
2509,2565,4415,-1
2711,2565,4415,-1
2536,2565,4415,-1
2190,2565,4415,-1
2819,2565,4415,-1
2061,2565,4415,-1
2823,2565,4415,-1
2885,2538,4415,-1
2724,2580,4415,-1
2510,2580,4415,-1
2478,2580,4415,-1
2781,2580,4415,-1
2621,2580,4415,-1
2534,2580,4415,-1
2954,2220,4415,-1
2851,2643,4415,-1
2044,2643,4415,-1
2107,2643,4415,-1
2644,2643,4415,-1
2661,2425,4415,-1
2831,2425,4415,-1
2962,2425,4415,-1
2687,2425,4415,-1
2959,2579,4415,-1
2086,2579,4415,-1
2678,2579,4415,-1
2679,2215,4415,-1
2024,2215,4415,-1
2271,2215,4415,-1
2424,2215,4415,-1
2089,2869,4033,-1
2269,2869,4033,-1
2212,2869,4033,-1
2504,2869,4033,-1
2915,2869,4033,-1
2286,2115,4033,-1
2619,2115,4033,-1
2904,2115,4033,-1
2673,2115,4033,-1
2100,2115,4033,-1
2947,2115,4033,-1
2045,2115,4033,-1
2269,2115,4033,-1
2866,2115,4033,-1
2644,2960,4033,-1
2965,2960,4033,-1
2927,2960,4033,-1
2274,2960,4033,-1
2550,2960,4033,-1
2792,2960,4033,-1
2223,2960,4033,-1
2895,2960,4033,-1
2312,2960,4033,-1
2941,2058,4033,-1
2568,2794,4033,-1
2524,2794,4033,-1
2562,2794,4033,-1
2708,2794,4033,-1
2796,2794,4033,-1
2802,2143,5985,-1
2633,2143,5985,-1
2563,2143,5985,-1
2812,2143,5985,-1
2824,2143,5985,-1
2994,2143,5985,-1
2322,2143,5985,-1
2498,2143,5985,-1
2084,2143,5985,-1
2687,2143,5985,-1
2868,2830,5985,-1
2337,2830,5985,-1
2456,2830,5985,-1
2711,2830,5985,-1
2701,2830,5985,-1
2717,2830,5985,-1
2381,2830,5985,-1
2398,2830,5985,-1
2393,2830,5985,-1
2109,2683,5985,-1
2482,2683,5985,-1
2602,2557,5985,-1
2634,2557,5985,-1
2326,2220,5985,-1
2532,2220,5985,-1
2639,2220,5985,-1
2274,2220,5985,-1
2320,2220,5985,-1
2019,2220,5985,-1
2896,2828,5985,-1
2798,2828,5985,-1
2590,2472,3550,-1
2162,2472,3550,-1
2123,2472,3550,-1
2506,2472,3550,-1
2602,2472,3550,-1
2918,2010,2747,-1
2747,2010,2747,-1
2892,2903,2747,-1
2517,2903,2747,-1
2340,2903,2747,-1
2417,2903,2747,-1
2865,2903,2747,-1
2966,2903,2747,-1
2014,2903,2747,-1
2444,2903,2747,-1
2113,2359,2747,-1
2452,2359,2747,-1
2486,2359,2747,-1
2003,2359,2747,-1
2396,2077,2747,-1
2001,2077,2747,-1
2705,2077,2747,-1
2135,2077,2747,-1
2817,2077,2747,-1
2521,2077,2747,-1
2144,2077,2747,-1
2921,2077,2747,-1
2812,2448,2747,-1
2781,2448,2747,-1
2173,2448,2747,-1
2106,2757,2747,-1
2258,2757,2747,-1
2934,2757,2747,-1
2916,2757,2747,-1
2933,2757,2747,-1
2495,2757,2747,-1
2410,2757,2747,-1
2519,2757,2747,-1
2075,2757,2747,-1
2672,2757,2747,-1
2617,2958,2747,-1
2762,2035,2747,-1
2402,2035,2747,-1
2744,2035,2747,-1
2380,2007,5806,-1
2596,2131,5806,-1
2270,2131,5806,-1
2251,2131,5806,-1
2996,2131,5806,-1
2708,2131,5806,-1
2435,2131,5806,-1
2287,2845,5806,-1
2445,2845,5806,-1
2517,2845,5806,-1
2198,2845,5806,-1
2510,2845,5806,-1
2247,2845,5806,-1
2115,2845,5806,-1
2368,2845,5806,-1
2176,2845,5806,-1
2097,2845,5806,-1
2058,2890,5806,-1
2790,2890,5806,-1
2282,2710,5806,-1
2607,2710,5806,-1
2121,2875,5806,-1
2823,2875,5806,-1
2499,2875,5806,-1
2791,2875,5806,-1
2207,2436,5806,-1
2208,2436,5806,-1
2642,2436,5806,-1
2258,2436,5806,-1
2487,2436,5806,-1
2073,2436,5806,-1
2647,2952,4221,-1
2125,2952,4221,-1
2024,2952,4221,-1
2042,2952,4221,-1
2098,2952,4221,-1
2573,2952,4221,-1
2730,2952,4221,-1
2166,2952,4221,-1
2058,2952,4221,-1
2962,2952,4221,-1
2067,2520,4221,-1
2986,2520,4221,-1
2732,2520,4221,-1
2048,2520,4221,-1
2047,2520,4221,-1
2973,2520,4221,-1
2520,2520,4221,-1
2072,2520,4221,-1
2641,2520,4221,-1
2954,2520,4221,-1
2630,2707,4221,-1
2780,2707,4221,-1
2494,2707,4221,-1
2034,2707,4221,-1
2220,2707,4221,-1
2686,2707,4221,-1
2645,2475,4221,-1
2638,2475,4221,-1
2771,2475,4221,-1
2757,2475,4221,-1
2816,2475,4221,-1
2523,2475,4221,-1
2005,2288,4221,-1
2731,2288,4221,-1
2893,2288,4221,-1
2021,2288,4221,-1
2686,2288,4221,-1
2026,2288,4221,-1
2183,2288,4221,-1
2397,2288,4221,-1
2938,2288,4221,-1
2041,2288,4221,-1
2427,2612,4221,-1
2017,2612,4221,-1
2811,2612,4221,-1
2394,2612,4221,-1
2783,2991,4221,-1
2427,2991,4221,-1
2363,2991,4221,-1
2598,2991,4221,-1
2481,2991,4221,-1
2900,2991,4221,-1
2561,2741,4221,-1
2323,2741,4221,-1
2224,2741,4221,-1
2949,2741,4221,-1
2559,2741,4221,-1
2600,2741,4221,-1
2379,2741,4221,-1
2353,2047,5590,-1
2047,2047,5590,-1
2319,2047,5590,-1
2834,2047,5590,-1
2600,2047,5590,-1
2872,2047,5590,-1
2819,2047,5590,-1
2956,2276,5590,-1
2502,2276,5590,-1
2558,2276,5590,-1
2160,2276,5590,-1
2047,2276,5590,-1
2645,2276,5590,-1
2435,2276,5590,-1
2968,2276,5590,-1
2652,2562,5590,-1
2369,2562,5590,-1
2640,2562,5590,-1
2578,2562,5590,-1
2819,2562,5590,-1
2414,2562,5590,-1
2116,2562,5590,-1
